sub,confirmTime
620,Sat Oct 19 2019 15:40:46 GMT+0000 (Coordinated Universal Time)
621,Sun Oct 20 2019 23:47:59 GMT+0000 (Coordinated Universal Time)
622,Mon Oct 21 2019 13:49:13 GMT+0000 (Coordinated Universal Time)
623,Mon Oct 21 2019 20:47:32 GMT+0000 (Coordinated Universal Time)
624,Tue Oct 22 2019 10:24:49 GMT+0000 (Coordinated Universal Time)
625,Tue Oct 22 2019 13:35:19 GMT+0000 (Coordinated Universal Time)
626,Wed Oct 23 2019 11:59:59 GMT+0000 (Coordinated Universal Time)
627,Wed Oct 23 2019 15:16:45 GMT+0000 (Coordinated Universal Time)
628,Wed Oct 23 2019 18:13:54 GMT+0000 (Coordinated Universal Time)
629,Thu Oct 24 2019 09:57:09 GMT+0000 (Coordinated Universal Time)
630,Mon Oct 28 2019 21:43:08 GMT+0000 (Coordinated Universal Time)
631,null
633,Thu Oct 31 2019 20:37:38 GMT+0000 (Coordinated Universal Time)
634,Fri Nov 01 2019 01:44:55 GMT+0000 (Coordinated Universal Time)
635,Fri Nov 01 2019 13:45:25 GMT+0000 (Coordinated Universal Time)
636,Fri Nov 01 2019 17:33:10 GMT+0000 (Coordinated Universal Time)
637,Sat Nov 02 2019 18:05:00 GMT+0000 (Coordinated Universal Time)
638,Mon Nov 04 2019 02:27:29 GMT+0000 (Coordinated Universal Time)
639,Mon Nov 04 2019 17:22:49 GMT+0000 (Coordinated Universal Time)
640,Tue Nov 05 2019 01:29:20 GMT+0000 (Coordinated Universal Time)
641,Tue Nov 05 2019 19:47:57 GMT+0000 (Coordinated Universal Time)
642,Tue Nov 05 2019 20:05:27 GMT+0000 (Coordinated Universal Time)
643,Wed Nov 06 2019 18:16:17 GMT+0000 (Coordinated Universal Time)
644,Wed Nov 06 2019 20:16:55 GMT+0000 (Coordinated Universal Time)
645,Wed Nov 06 2019 22:43:41 GMT+0000 (Coordinated Universal Time)
646,null
647,Thu Nov 07 2019 12:02:30 GMT+0000 (Coordinated Universal Time)
648,Mon Nov 11 2019 07:13:52 GMT+0000 (Coordinated Universal Time)
649,null
650,Tue Nov 12 2019 00:08:49 GMT+0000 (Coordinated Universal Time)
651,Tue Nov 12 2019 05:32:50 GMT+0000 (Coordinated Universal Time)
652,Wed Nov 13 2019 14:07:24 GMT+0000 (Coordinated Universal Time)
653,Wed Nov 13 2019 23:35:52 GMT+0000 (Coordinated Universal Time)
654,Thu Nov 14 2019 14:13:35 GMT+0000 (Coordinated Universal Time)
655,Thu Nov 14 2019 16:01:22 GMT+0000 (Coordinated Universal Time)
656,Thu Nov 14 2019 18:34:24 GMT+0000 (Coordinated Universal Time)
657,Fri Nov 15 2019 04:42:02 GMT+0000 (Coordinated Universal Time)
658,Fri Nov 15 2019 11:03:15 GMT+0000 (Coordinated Universal Time)
659,Fri Nov 15 2019 16:45:51 GMT+0000 (Coordinated Universal Time)
660,Fri Nov 15 2019 17:48:08 GMT+0000 (Coordinated Universal Time)
661,Fri Nov 15 2019 19:05:00 GMT+0000 (Coordinated Universal Time)
662,Mon Nov 18 2019 23:39:34 GMT+0000 (Coordinated Universal Time)
663,Wed Nov 20 2019 07:34:06 GMT+0000 (Coordinated Universal Time)
665,Thu Nov 21 2019 19:48:13 GMT+0000 (Coordinated Universal Time)
666,Thu Nov 21 2019 23:42:44 GMT+0000 (Coordinated Universal Time)
667,Sat Nov 23 2019 23:43:13 GMT+0000 (Coordinated Universal Time)
668,Mon Nov 25 2019 11:11:36 GMT+0000 (Coordinated Universal Time)
669,Mon Nov 25 2019 11:43:13 GMT+0000 (Coordinated Universal Time)
670,Mon Nov 25 2019 20:56:29 GMT+0000 (Coordinated Universal Time)
671,Mon Nov 25 2019 23:15:50 GMT+0000 (Coordinated Universal Time)
672,Tue Nov 26 2019 09:07:38 GMT+0000 (Coordinated Universal Time)
673,Tue Nov 26 2019 23:21:36 GMT+0000 (Coordinated Universal Time)
674,Wed Nov 27 2019 12:05:59 GMT+0000 (Coordinated Universal Time)
675,Wed Nov 27 2019 16:22:29 GMT+0000 (Coordinated Universal Time)
676,Thu Nov 28 2019 06:00:31 GMT+0000 (Coordinated Universal Time)
677,Sat Nov 30 2019 21:03:37 GMT+0000 (Coordinated Universal Time)
678,Mon Dec 02 2019 19:12:59 GMT+0000 (Coordinated Universal Time)
679,Wed Dec 04 2019 00:51:57 GMT+0000 (Coordinated Universal Time)
680,Wed Dec 04 2019 03:21:38 GMT+0000 (Coordinated Universal Time)
681,null
682,Wed Dec 04 2019 21:03:11 GMT+0000 (Coordinated Universal Time)
683,Sun Dec 08 2019 03:43:12 GMT+0000 (Coordinated Universal Time)
684,Mon Dec 09 2019 07:34:55 GMT+0000 (Coordinated Universal Time)
686,Tue Dec 10 2019 00:00:42 GMT+0000 (Coordinated Universal Time)
687,null
688,Fri Dec 13 2019 11:58:00 GMT+0000 (Coordinated Universal Time)
689,Mon Dec 16 2019 18:11:58 GMT+0000 (Coordinated Universal Time)
690,Tue Dec 17 2019 08:24:05 GMT+0000 (Coordinated Universal Time)
691,Thu Dec 19 2019 04:00:44 GMT+0000 (Coordinated Universal Time)
692,Fri Dec 20 2019 18:20:49 GMT+0000 (Coordinated Universal Time)
693,Sat Dec 21 2019 20:35:08 GMT+0000 (Coordinated Universal Time)
694,Mon Dec 23 2019 01:54:22 GMT+0000 (Coordinated Universal Time)
695,Tue Dec 31 2019 03:17:24 GMT+0000 (Coordinated Universal Time)
696,Thu Jan 02 2020 03:02:40 GMT+0000 (Coordinated Universal Time)
697,Tue Jan 07 2020 01:57:48 GMT+0000 (Coordinated Universal Time)
698,Wed Jan 08 2020 09:02:52 GMT+0000 (Coordinated Universal Time)
699,Wed Jan 08 2020 20:54:53 GMT+0000 (Coordinated Universal Time)
700,Thu Jan 09 2020 10:03:14 GMT+0000 (Coordinated Universal Time)
701,Sat Jan 11 2020 20:45:43 GMT+0000 (Coordinated Universal Time)
702,Tue Jan 14 2020 22:22:32 GMT+0000 (Coordinated Universal Time)
703,Wed Jan 15 2020 13:14:19 GMT+0000 (Coordinated Universal Time)
704,2020-01-16T22:23:59.657Z
705,Fri Jan 17 2020 21:58:08 GMT+0000 (Coordinated Universal Time)
706,Mon Jan 20 2020 05:23:56 GMT+0000 (Coordinated Universal Time)
707,Mon Jan 20 2020 09:12:08 GMT+0000 (Coordinated Universal Time)
708,Mon Jan 20 2020 15:33:58 GMT+0000 (Coordinated Universal Time)
709,Mon Jan 20 2020 16:41:47 GMT+0000 (Coordinated Universal Time)
710,Mon Jan 20 2020 21:00:37 GMT+0000 (Coordinated Universal Time)
711,Mon Jan 20 2020 21:50:17 GMT+0000 (Coordinated Universal Time)
712,Mon Jan 20 2020 23:06:10 GMT+0000 (Coordinated Universal Time)
713,Tue Jan 21 2020 01:24:31 GMT+0000 (Coordinated Universal Time)
714,Tue Jan 21 2020 01:33:44 GMT+0000 (Coordinated Universal Time)
715,null
716,Tue Jan 21 2020 02:35:22 GMT+0000 (Coordinated Universal Time)
717,Tue Jan 21 2020 03:13:40 GMT+0000 (Coordinated Universal Time)
718,Tue Jan 21 2020 12:20:08 GMT+0000 (Coordinated Universal Time)
719,Tue Jan 21 2020 12:50:34 GMT+0000 (Coordinated Universal Time)
720,Tue Jan 21 2020 13:42:31 GMT+0000 (Coordinated Universal Time)
721,Tue Jan 21 2020 13:44:28 GMT+0000 (Coordinated Universal Time)
722,Tue Jan 21 2020 21:42:19 GMT+0000 (Coordinated Universal Time)
723,null
724,Wed Jan 22 2020 01:23:18 GMT+0000 (Coordinated Universal Time)
725,Wed Jan 22 2020 17:58:59 GMT+0000 (Coordinated Universal Time)
726,Wed Jan 22 2020 18:03:27 GMT+0000 (Coordinated Universal Time)
727,Wed Jan 22 2020 18:58:44 GMT+0000 (Coordinated Universal Time)
728,Wed Jan 22 2020 20:22:39 GMT+0000 (Coordinated Universal Time)
729,Wed Jan 22 2020 20:29:51 GMT+0000 (Coordinated Universal Time)
730,Wed Jan 22 2020 20:34:56 GMT+0000 (Coordinated Universal Time)
731,Wed Jan 22 2020 22:39:29 GMT+0000 (Coordinated Universal Time)
732,Wed Jan 22 2020 22:06:12 GMT+0000 (Coordinated Universal Time)
733,Wed Jan 22 2020 22:06:29 GMT+0000 (Coordinated Universal Time)
734,Wed Jan 22 2020 22:10:30 GMT+0000 (Coordinated Universal Time)
735,Thu Jan 23 2020 12:20:58 GMT+0000 (Coordinated Universal Time)
736,Fri Jan 24 2020 19:11:43 GMT+0000 (Coordinated Universal Time)
737,Tue Jan 28 2020 16:40:26 GMT+0000 (Coordinated Universal Time)
738,Wed Jan 29 2020 22:54:07 GMT+0000 (Coordinated Universal Time)
739,Thu Jan 30 2020 15:32:46 GMT+0000 (Coordinated Universal Time)
740,Fri Jan 31 2020 18:07:17 GMT+0000 (Coordinated Universal Time)
741,Sat Feb 01 2020 02:29:36 GMT+0000 (Coordinated Universal Time)
742,Sun Feb 02 2020 03:20:49 GMT+0000 (Coordinated Universal Time)
743,null
744,Mon Feb 03 2020 21:57:50 GMT+0000 (Coordinated Universal Time)
745,Tue Feb 04 2020 04:52:02 GMT+0000 (Coordinated Universal Time)
746,Wed Feb 05 2020 02:13:41 GMT+0000 (Coordinated Universal Time)
747,Wed Feb 05 2020 02:58:42 GMT+0000 (Coordinated Universal Time)
748,Wed Feb 05 2020 14:45:14 GMT+0000 (Coordinated Universal Time)
749,Wed Feb 05 2020 17:08:15 GMT+0000 (Coordinated Universal Time)
750,Wed Feb 05 2020 21:18:21 GMT+0000 (Coordinated Universal Time)
751,Mon Feb 10 2020 14:41:48 GMT+0000 (Coordinated Universal Time)
752,Thu Feb 13 2020 01:59:11 GMT+0000 (Coordinated Universal Time)
753,Fri Feb 14 2020 20:51:22 GMT+0000 (Coordinated Universal Time)
754,Sat Feb 15 2020 04:37:48 GMT+0000 (Coordinated Universal Time)
755,Sun Feb 16 2020 00:33:17 GMT+0000 (Coordinated Universal Time)
756,Mon Feb 17 2020 10:39:47 GMT+0000 (Coordinated Universal Time)
757,Mon Feb 17 2020 11:19:37 GMT+0000 (Coordinated Universal Time)
758,Mon Feb 17 2020 21:30:40 GMT+0000 (Coordinated Universal Time)
759,Tue Feb 18 2020 08:30:26 GMT+0000 (Coordinated Universal Time)
760,Tue Feb 18 2020 13:12:19 GMT+0000 (Coordinated Universal Time)
761,Tue Feb 18 2020 20:29:33 GMT+0000 (Coordinated Universal Time)
762,Wed Feb 19 2020 04:03:43 GMT+0000 (Coordinated Universal Time)
763,Fri Feb 21 2020 04:13:49 GMT+0000 (Coordinated Universal Time)
764,Fri Feb 21 2020 20:30:26 GMT+0000 (Coordinated Universal Time)
765,Sat Feb 22 2020 15:27:53 GMT+0000 (Coordinated Universal Time)
767,Mon Feb 24 2020 06:12:54 GMT+0000 (Coordinated Universal Time)
768,Mon Feb 24 2020 12:31:42 GMT+0000 (Coordinated Universal Time)
769,Tue Feb 25 2020 02:38:32 GMT+0000 (Coordinated Universal Time)
770,Tue Feb 25 2020 16:09:28 GMT+0000 (Coordinated Universal Time)
771,Tue Feb 25 2020 19:05:36 GMT+0000 (Coordinated Universal Time)
772,Wed Feb 26 2020 06:32:23 GMT+0000 (Coordinated Universal Time)
773,Wed Feb 26 2020 20:25:40 GMT+0000 (Coordinated Universal Time)
774,Fri Feb 28 2020 02:07:05 GMT+0000 (Coordinated Universal Time)
775,Fri Feb 28 2020 04:03:37 GMT+0000 (Coordinated Universal Time)
776,Fri Feb 28 2020 14:53:22 GMT+0000 (Coordinated Universal Time)
777,Sat Feb 29 2020 15:05:23 GMT+0000 (Coordinated Universal Time)
778,Sun Mar 01 2020 18:36:45 GMT+0000 (Coordinated Universal Time)
779,Mon Mar 02 2020 17:06:59 GMT+0000 (Coordinated Universal Time)
780,Tue Mar 03 2020 00:03:50 GMT+0000 (Coordinated Universal Time)
781,Tue Mar 03 2020 09:55:18 GMT+0000 (Coordinated Universal Time)
782,Tue Mar 03 2020 20:45:17 GMT+0000 (Coordinated Universal Time)
783,Tue Mar 03 2020 21:28:44 GMT+0000 (Coordinated Universal Time)
784,Thu Mar 05 2020 08:10:29 GMT+0000 (Coordinated Universal Time)
785,Thu Mar 05 2020 13:32:13 GMT+0000 (Coordinated Universal Time)
786,Thu Mar 05 2020 22:48:21 GMT+0000 (Coordinated Universal Time)
787,Fri Mar 06 2020 11:29:33 GMT+0000 (Coordinated Universal Time)
788,Fri Mar 06 2020 17:32:26 GMT+0000 (Coordinated Universal Time)
789,Mon Mar 09 2020 09:17:36 GMT+0000 (Coordinated Universal Time)
790,Mon Mar 09 2020 09:44:05 GMT+0000 (Coordinated Universal Time)
791,Mon Mar 09 2020 12:18:04 GMT+0000 (Coordinated Universal Time)
792,Mon Mar 09 2020 20:12:21 GMT+0000 (Coordinated Universal Time)
793,Tue Mar 10 2020 05:03:36 GMT+0000 (Coordinated Universal Time)
794,Tue Mar 10 2020 06:31:39 GMT+0000 (Coordinated Universal Time)
795,null
796,Tue Mar 10 2020 21:27:57 GMT+0000 (Coordinated Universal Time)
797,Tue Mar 10 2020 21:36:54 GMT+0000 (Coordinated Universal Time)
798,Wed Mar 11 2020 13:13:43 GMT+0000 (Coordinated Universal Time)
799,Thu Mar 12 2020 07:27:36 GMT+0000 (Coordinated Universal Time)
800,Thu Mar 12 2020 14:06:55 GMT+0000 (Coordinated Universal Time)
801,Fri Mar 13 2020 01:29:17 GMT+0000 (Coordinated Universal Time)
802,Fri Mar 13 2020 22:15:39 GMT+0000 (Coordinated Universal Time)
803,Sun Mar 15 2020 16:26:06 GMT+0000 (Coordinated Universal Time)
804,Sun Mar 15 2020 20:50:37 GMT+0000 (Coordinated Universal Time)
805,Tue Mar 17 2020 21:56:07 GMT+0000 (Coordinated Universal Time)
806,Wed Mar 18 2020 17:11:43 GMT+0000 (Coordinated Universal Time)
807,Thu Mar 19 2020 13:48:35 GMT+0000 (Coordinated Universal Time)
808,Fri Mar 20 2020 17:47:14 GMT+0000 (Coordinated Universal Time)
809,Sat Mar 21 2020 22:06:19 GMT+0000 (Coordinated Universal Time)
810,Sun Mar 22 2020 13:06:01 GMT+0000 (Coordinated Universal Time)
811,Sun Mar 22 2020 15:41:53 GMT+0000 (Coordinated Universal Time)
812,Tue Mar 24 2020 14:05:40 GMT+0000 (Coordinated Universal Time)
813,Tue Mar 24 2020 23:58:21 GMT+0000 (Coordinated Universal Time)
814,Wed Mar 25 2020 04:35:14 GMT+0000 (Coordinated Universal Time)
815,Wed Mar 25 2020 11:52:22 GMT+0000 (Coordinated Universal Time)
816,Fri Mar 27 2020 15:00:20 GMT+0000 (Coordinated Universal Time)
817,Fri Mar 27 2020 15:46:24 GMT+0000 (Coordinated Universal Time)
818,Sat Mar 28 2020 16:17:59 GMT+0000 (Coordinated Universal Time)
819,Sun Mar 29 2020 01:17:14 GMT+0000 (Coordinated Universal Time)
820,Mon Mar 30 2020 21:23:00 GMT+0000 (Coordinated Universal Time)
821,Tue Mar 31 2020 21:48:17 GMT+0000 (Coordinated Universal Time)
822,Wed Apr 01 2020 22:01:42 GMT+0000 (Coordinated Universal Time)
823,Thu Apr 02 2020 10:31:02 GMT+0000 (Coordinated Universal Time)
824,Thu Apr 02 2020 14:41:36 GMT+0000 (Coordinated Universal Time)
825,Thu Apr 02 2020 14:43:17 GMT+0000 (Coordinated Universal Time)
826,Thu Apr 02 2020 14:48:25 GMT+0000 (Coordinated Universal Time)
827,Thu Apr 02 2020 15:50:44 GMT+0000 (Coordinated Universal Time)
828,Thu Apr 02 2020 17:29:39 GMT+0000 (Coordinated Universal Time)
829,Thu Apr 02 2020 20:46:03 GMT+0000 (Coordinated Universal Time)
830,Thu Apr 02 2020 22:28:09 GMT+0000 (Coordinated Universal Time)
831,Fri Apr 03 2020 05:32:43 GMT+0000 (Coordinated Universal Time)
832,Fri Apr 03 2020 11:58:54 GMT+0000 (Coordinated Universal Time)
833,Fri Apr 03 2020 12:40:40 GMT+0000 (Coordinated Universal Time)
834,Fri Apr 03 2020 14:44:42 GMT+0000 (Coordinated Universal Time)
835,Fri Apr 03 2020 20:50:34 GMT+0000 (Coordinated Universal Time)
836,Sat Apr 04 2020 22:31:07 GMT+0000 (Coordinated Universal Time)
